Loan_ID,Gender,Married,Dependents,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LN04889,Male,Yes,3+,6190,9192,536,240,1.0,Semiurban,N
LN04890,Female,No,1,13762,13598,51,120,0.0,Rural,N
LN04891,Female,Yes,3+,13087,12128,595,120,0.0,Urban,Y
LN04892,Female,No,3+,23506,7353,93,120,0.0,Urban,N
LN04893,Male,No,3+,15192,7086,412,360,0.0,Urban,Y
LN04894,Female,No,3+,4415,7184,109,240,1.0,Urban,Y
LN04895,Female,No,3+,12703,10913,447,240,0.0,Rural,N
LN04896,Male,No,3+,8118,6431,485,120,1.0,Urban,Y
LN04897,Female,Yes,1,3803,13839,433,240,0.0,Rural,Y
LN04898,Male,No,1,17137,6779,517,240,0.0,Urban,N
LN04899,Female,No,0,14077,6998,523,120,0.0,Urban,N
LN04900,Female,No,3+,7396,711,516,120,0.0,Urban,Y
LN04901,Male,Yes,3+,3571,13101,649,240,1.0,Semiurban,N
LN04902,Male,No,2,24298,10107,557,360,1.0,Semiurban,Y
LN04903,Female,No,1,20193,4837,510,240,0.0,Semiurban,N
LN04904,Male,Yes,1,18323,2452,256,360,0.0,Semiurban,Y
LN04905,Female,Yes,2,10823,1293,384,120,0.0,Rural,N
LN04906,Female,No,3+,16218,515,554,360,0.0,Semiurban,N
LN04907,Male,Yes,0,13644,14927,630,240,1.0,Rural,Y
LN04908,Male,Yes,0,22558,14912,91,360,0.0,Rural,N
LN04909,Female,No,2,10482,14997,293,360,0.0,Rural,Y
LN04910,Female,No,1,21944,10126,619,120,0.0,Rural,N
LN04911,Male,Yes,3+,21409,7146,700,240,0.0,Rural,N
LN04912,Male,No,1,13046,10777,669,120,1.0,Semiurban,N
LN04913,Female,Yes,3+,21625,9036,627,120,0.0,Semiurban,N
LN04914,Female,No,1,11798,10224,406,180,1.0,Urban,N
LN04915,Male,No,2,7918,5532,412,120,1.0,Urban,N
LN04916,Male,No,2,19803,6827,577,120,0.0,Semiurban,N
LN04917,Female,No,0,18617,10932,338,180,1.0,Rural,Y
LN04918,Male,No,1,18509,7686,686,180,1.0,Rural,N
LN04919,Female,No,3+,12650,14442,307,180,0.0,Urban,Y
LN04920,Male,Yes,3+,12662,10989,287,360,0.0,Rural,N
LN04921,Male,Yes,0,17222,3886,540,240,1.0,Rural,N
LN04922,Female,Yes,0,11875,705,538,360,1.0,Rural,Y
LN04923,Male,No,1,17759,741,227,180,0.0,Rural,N
LN04924,Male,No,3+,20416,3249,423,180,0.0,Semiurban,N
LN04925,Female,Yes,1,7576,761,191,240,1.0,Urban,Y
LN04926,Male,No,3+,6932,7623,233,120,0.0,Urban,N
LN04927,Male,No,0,8901,11213,629,360,0.0,Urban,Y
LN04928,Female,Yes,0,8720,2938,56,240,0.0,Semiurban,N
LN04929,Female,No,0,24575,8672,248,120,0.0,Semiurban,N
LN04930,Female,No,1,14231,2266,700,180,0.0,Urban,N
LN04931,Male,No,3+,16773,6890,579,360,1.0,Urban,N
LN04932,Male,No,2,19840,13874,593,240,1.0,Rural,Y
LN04933,Female,Yes,2,20091,14501,602,180,0.0,Rural,Y
LN04934,Female,No,1,5704,12612,100,240,0.0,Semiurban,N
LN04935,Female,No,3+,1786,2266,267,120,1.0,Semiurban,N
LN04936,Male,Yes,1,21544,14079,259,240,1.0,Urban,N
LN04937,Female,Yes,3+,18956,8343,682,180,0.0,Semiurban,N
LN04938,Female,No,1,19627,14257,417,120,1.0,Urban,N
LN04939,Male,No,2,24207,10457,353,240,0.0,Urban,Y
LN04940,Female,Yes,1,20839,11204,57,120,0.0,Rural,Y
LN04941,Female,No,3+,6408,7185,126,180,0.0,Semiurban,Y
LN04942,Female,Yes,3+,7980,8768,240,120,1.0,Semiurban,Y
LN04943,Female,No,3+,8287,10876,99,180,0.0,Semiurban,N
LN04944,Female,No,3+,18109,4533,51,360,0.0,Semiurban,Y
LN04945,Female,No,3+,9759,3898,152,360,0.0,Urban,Y
LN04946,Male,No,2,2288,14405,512,120,1.0,Semiurban,Y
LN04947,Female,Yes,0,3380,6128,594,120,0.0,Urban,N
LN04948,Male,No,3+,9937,11265,243,120,1.0,Semiurban,Y
LN04949,Female,No,1,21168,8315,271,120,0.0,Semiurban,Y
LN04950,Male,No,1,24120,11830,511,180,1.0,Rural,Y
LN04951,Male,Yes,1,3620,11066,144,240,0.0,Semiurban,N
LN04952,Female,Yes,1,19227,14549,568,180,0.0,Semiurban,N
LN04953,Female,No,1,17340,11070,606,120,0.0,Urban,Y
LN04954,Male,Yes,2,10661,10641,143,360,1.0,Rural,Y
LN04955,Female,Yes,2,14759,11070,516,180,0.0,Urban,N
LN04956,Male,Yes,0,2028,6412,605,240,0.0,Urban,Y
LN04957,Male,Yes,3+,9633,5198,389,360,0.0,Urban,Y
LN04958,Male,Yes,3+,16378,2511,253,180,0.0,Semiurban,Y
LN04959,Female,Yes,3+,7177,3798,102,180,0.0,Semiurban,N
LN04960,Male,Yes,2,22932,12808,553,120,0.0,Rural,N
LN04961,Female,No,1,10723,10839,261,180,1.0,Rural,N
LN04962,Female,No,0,20217,10228,214,120,0.0,Semiurban,Y
LN04963,Male,Yes,2,2285,2293,326,240,0.0,Rural,Y
LN04964,Female,No,2,13291,876,667,120,0.0,Semiurban,N
LN04965,Female,Yes,2,18084,6561,494,120,1.0,Semiurban,Y
LN04966,Female,No,3+,13544,1009,301,180,1.0,Urban,N
LN04967,Female,Yes,2,11466,3663,321,180,1.0,Urban,Y
LN04968,Male,Yes,1,18590,8197,381,120,0.0,Semiurban,N
LN04969,Male,No,2,9708,4744,215,120,1.0,Rural,N
LN04970,Female,No,3+,5535,4990,574,120,0.0,Rural,N
LN04971,Male,Yes,2,13110,8633,507,360,1.0,Semiurban,Y
LN04972,Female,No,3+,11080,5163,542,360,0.0,Semiurban,Y
LN04973,Female,Yes,2,15639,4460,692,120,0.0,Rural,Y
LN04974,Male,Yes,3+,16440,14555,119,240,0.0,Rural,Y
LN04975,Female,No,2,22156,1586,209,240,0.0,Semiurban,N
LN04976,Female,No,3+,8222,4165,276,360,0.0,Urban,Y
LN04977,Female,No,1,24317,2863,279,240,0.0,Rural,Y
LN04978,Male,No,1,3721,11693,68,120,1.0,Urban,N
LN04979,Female,No,3+,21525,4151,355,180,0.0,Urban,N
LN04980,Female,Yes,2,3060,6236,367,120,1.0,Rural,Y
LN04981,Female,Yes,2,18093,6821,532,240,0.0,Rural,N
LN04982,Female,Yes,1,7775,5608,561,360,1.0,Semiurban,N
LN04983,Female,Yes,2,9081,2303,325,180,1.0,Semiurban,Y
LN04984,Female,Yes,1,12162,7673,584,240,0.0,Semiurban,Y
LN04985,Male,Yes,0,24305,2712,174,240,1.0,Semiurban,Y
LN04986,Female,No,2,24076,10373,362,240,1.0,Urban,N
LN04987,Male,Yes,0,10599,13977,251,360,0.0,Rural,N
LN04988,Female,Yes,3+,22839,11516,167,120,1.0,Semiurban,N
LN04989,Female,Yes,3+,12899,893,67,120,1.0,Rural,N
LN04990,Male,Yes,2,10924,5169,649,240,1.0,Rural,Y
LN04991,Male,No,2,11480,14307,627,240,1.0,Semiurban,Y
LN04992,Female,Yes,3+,12766,5644,615,240,0.0,Rural,Y
LN04993,Female,Yes,3+,16285,1297,66,240,1.0,Semiurban,Y
LN04994,Male,No,0,8696,14664,568,240,0.0,Urban,N
LN04995,Male,No,2,13543,10259,112,360,1.0,Semiurban,Y
LN04996,Male,No,3+,22018,11747,107,240,1.0,Semiurban,N
LN04997,Female,Yes,1,8490,3715,471,240,1.0,Semiurban,N
LN04998,Female,No,3+,5080,6805,344,360,1.0,Rural,N
LN04999,Male,No,0,24859,4388,499,120,1.0,Urban,Y
LN05000,Male,No,0,1894,3811,161,360,1.0,Urban,N
LN05001,Female,No,3+,11234,10502,606,360,0.0,Semiurban,Y
LN05002,Male,No,2,17205,6600,279,120,1.0,Rural,N
LN05003,Male,Yes,3+,21549,2168,454,360,1.0,Urban,Y
LN05004,Male,Yes,1,16919,12934,65,120,0.0,Urban,Y
LN05005,Male,No,1,7438,12244,221,360,0.0,Urban,N
LN05006,Female,No,3+,24298,5764,692,120,1.0,Rural,Y
LN05007,Male,Yes,0,22152,14313,526,180,1.0,Rural,Y
LN05008,Female,Yes,3+,9368,8477,608,180,1.0,Semiurban,N
LN05009,Female,No,3+,17921,2563,148,240,0.0,Rural,N
LN05010,Male,No,1,20909,1816,260,240,0.0,Urban,Y
LN05011,Female,No,1,21441,1826,154,360,0.0,Rural,N
LN05012,Female,No,0,6680,7467,608,120,0.0,Urban,N
LN05013,Male,No,2,22879,12899,114,360,1.0,Rural,N
LN05014,Male,Yes,2,5108,10603,685,120,0.0,Urban,N
LN05015,Female,Yes,2,18773,12522,562,120,1.0,Rural,Y
LN05016,Male,Yes,2,16295,12163,681,240,1.0,Urban,Y
LN05017,Male,No,3+,3961,8869,106,120,0.0,Urban,N
LN05018,Male,Yes,0,21758,733,300,180,1.0,Rural,N
LN05019,Male,Yes,3+,23692,4706,689,180,0.0,Semiurban,N
LN05020,Female,No,1,9410,11593,396,180,0.0,Urban,N
LN05021,Female,Yes,3+,20702,11738,208,360,0.0,Rural,Y
LN05022,Male,No,1,17450,2332,404,360,1.0,Rural,N
LN05023,Female,No,3+,20824,1001,698,180,1.0,Rural,Y
LN05024,Female,No,1,10342,12340,469,240,0.0,Rural,Y
LN05025,Male,No,0,11310,7340,697,360,0.0,Urban,Y
LN05026,Male,Yes,2,6375,1591,374,180,0.0,Rural,N
LN05027,Female,Yes,2,7559,12766,429,360,0.0,Rural,Y
LN05028,Female,Yes,1,12009,9076,245,360,1.0,Rural,N
LN05029,Female,No,2,21142,12334,324,180,0.0,Semiurban,N
LN05030,Female,Yes,2,22900,11479,98,120,0.0,Urban,N
LN05031,Female,No,2,21345,9160,127,240,0.0,Rural,N
LN05032,Male,No,3+,17239,6619,75,120,1.0,Urban,Y
LN05033,Male,No,3+,6977,11376,536,240,0.0,Semiurban,N
LN05034,Male,Yes,2,13884,3616,515,120,1.0,Semiurban,Y
LN05035,Male,Yes,1,24382,14387,421,180,1.0,Semiurban,Y
LN05036,Male,No,3+,1939,10510,377,120,1.0,Urban,N
LN05037,Male,Yes,1,5849,2115,152,120,0.0,Rural,N
LN05038,Male,No,0,13108,10537,354,120,0.0,Semiurban,N
LN05039,Female,Yes,0,19627,1700,616,240,0.0,Rural,N
LN05040,Male,Yes,0,16463,12024,393,240,0.0,Semiurban,Y
LN05041,Female,Yes,3+,2736,5297,339,240,0.0,Rural,N
LN05042,Female,No,0,20363,180,396,240,1.0,Rural,Y
LN05043,Female,No,3+,19010,4353,79,180,0.0,Semiurban,N
LN05044,Female,Yes,1,1569,1344,275,360,0.0,Semiurban,Y
LN05045,Female,Yes,1,22681,12736,314,360,1.0,Urban,N
LN05046,Male,Yes,3+,22554,9518,71,240,1.0,Semiurban,N
LN05047,Male,No,1,15689,7071,600,360,1.0,Urban,Y
LN05048,Male,Yes,3+,12191,539,478,240,1.0,Rural,N
LN05049,Female,No,2,9759,13730,159,240,1.0,Semiurban,N
LN05050,Male,No,3+,14294,14516,439,120,0.0,Rural,Y
LN05051,Female,No,3+,4569,4492,376,180,1.0,Semiurban,N
LN05052,Male,Yes,0,21698,14196,634,360,1.0,Semiurban,N
LN05053,Female,No,3+,4696,4374,534,360,0.0,Rural,N
LN05054,Male,Yes,0,2734,3747,483,240,1.0,Rural,Y
LN05055,Female,No,0,21383,6024,480,240,1.0,Semiurban,N
LN05056,Male,Yes,1,5951,2148,153,120,1.0,Urban,Y
LN05057,Male,Yes,0,14015,4683,315,180,0.0,Semiurban,Y
LN05058,Male,Yes,2,3020,7,435,180,0.0,Urban,Y
LN05059,Male,No,2,2648,13665,259,240,0.0,Semiurban,N
LN05060,Female,Yes,1,10526,9724,143,360,1.0,Semiurban,N
LN05061,Male,Yes,0,19585,12955,384,360,1.0,Semiurban,N
LN05062,Male,Yes,1,12267,7354,362,180,1.0,Urban,N
LN05063,Female,Yes,2,23186,8926,364,360,0.0,Urban,N
LN05064,Female,Yes,3+,10639,14168,57,180,0.0,Semiurban,Y
LN05065,Male,Yes,0,12938,6897,670,240,0.0,Urban,Y
LN05066,Female,No,2,10139,1952,614,180,0.0,Rural,Y
LN05067,Female,No,1,23174,1955,526,120,0.0,Semiurban,Y
LN05068,Female,Yes,1,21457,13561,202,240,1.0,Semiurban,Y
LN05069,Male,No,1,6874,13995,362,180,1.0,Rural,Y
LN05070,Female,No,2,3312,12063,505,240,1.0,Rural,Y
LN05071,Male,Yes,2,17400,14074,265,360,1.0,Urban,N
LN05072,Male,No,1,23320,4495,109,240,0.0,Rural,Y
LN05073,Female,No,1,2084,13639,545,120,1.0,Semiurban,Y
LN05074,Male,Yes,0,23035,1611,141,180,1.0,Urban,N
LN05075,Male,No,0,20283,6483,641,120,0.0,Rural,Y
LN05076,Female,No,2,8251,8520,134,360,1.0,Semiurban,Y
LN05077,Male,No,3+,15304,12715,97,120,0.0,Semiurban,Y
LN05078,Male,Yes,0,12258,4716,349,240,1.0,Semiurban,N
LN05079,Female,No,2,9935,1877,174,120,1.0,Urban,N
LN05080,Male,No,0,11975,4188,535,180,0.0,Semiurban,Y
LN05081,Female,Yes,3+,4323,10326,356,360,1.0,Rural,N
LN05082,Male,Yes,1,22093,13054,648,180,1.0,Urban,Y
LN05083,Male,Yes,0,4550,11748,622,360,1.0,Semiurban,Y
LN05084,Female,No,1,8173,4107,115,120,0.0,Urban,Y
LN05085,Female,No,0,19659,6778,457,180,0.0,Semiurban,Y
LN05086,Female,Yes,0,10203,8231,233,120,1.0,Semiurban,N
LN05087,Female,No,2,8816,10174,630,180,0.0,Urban,Y
LN05088,Male,Yes,1,5687,12146,356,360,1.0,Rural,Y
LN05089,Male,No,3+,24011,12420,469,180,0.0,Semiurban,N
LN05090,Female,No,3+,8579,13925,133,120,0.0,Semiurban,N
LN05091,Female,Yes,3+,14725,11333,355,360,1.0,Semiurban,N
LN05092,Male,Yes,1,5994,64,124,240,0.0,Urban,Y
LN05093,Female,No,2,17466,12319,274,180,1.0,Urban,Y
LN05094,Male,Yes,1,13800,14909,542,180,0.0,Urban,N
LN05095,Female,No,0,24706,12698,230,360,0.0,Urban,N
LN05096,Male,No,0,20760,7770,645,120,0.0,Urban,Y
LN05097,Female,No,3+,17984,3007,91,360,0.0,Urban,Y
LN05098,Male,Yes,1,20471,5980,619,240,1.0,Urban,Y
LN05099,Male,Yes,0,19825,14550,693,240,0.0,Rural,Y
LN05100,Female,Yes,2,10877,12164,370,240,0.0,Urban,Y
LN05101,Male,Yes,1,22128,7501,382,120,1.0,Urban,N
LN05102,Female,Yes,2,15111,12622,397,240,1.0,Rural,Y
LN05103,Male,Yes,3+,12868,8939,650,180,0.0,Semiurban,Y
LN05104,Male,Yes,3+,21339,11475,677,360,0.0,Rural,N
LN05105,Male,Yes,3+,8264,11164,253,120,1.0,Rural,Y
LN05106,Male,No,3+,9033,12390,55,360,0.0,Urban,Y
LN05107,Female,Yes,1,23155,9321,475,360,0.0,Urban,N
LN05108,Female,Yes,3+,2438,14643,643,360,0.0,Semiurban,Y
LN05109,Male,Yes,0,2128,9762,123,360,0.0,Urban,N
LN05110,Male,No,1,11980,2798,180,180,1.0,Semiurban,Y
LN05111,Female,Yes,0,2756,12833,507,360,1.0,Urban,Y
LN05112,Female,Yes,0,12421,8352,386,240,0.0,Urban,N
LN05113,Female,Yes,1,23187,13909,369,180,0.0,Semiurban,N
LN05114,Male,No,3+,23218,3792,604,240,1.0,Semiurban,Y
LN05115,Female,No,0,2743,7810,619,360,0.0,Semiurban,Y
LN05116,Female,No,3+,23680,8715,171,360,1.0,Urban,Y
LN05117,Female,Yes,2,19935,10105,463,240,1.0,Urban,Y
LN05118,Male,No,2,24153,9760,632,120,1.0,Rural,N
LN05119,Female,Yes,3+,6531,9421,608,120,0.0,Rural,N
LN05120,Female,No,3+,13277,6838,338,360,1.0,Rural,Y
LN05121,Female,Yes,0,9571,13204,447,120,0.0,Urban,N
LN05122,Male,Yes,1,13298,14173,541,240,1.0,Semiurban,Y
LN05123,Male,No,0,10068,9552,636,180,0.0,Urban,N
LN05124,Male,Yes,1,18928,10094,153,240,0.0,Urban,Y
LN05125,Male,Yes,2,10214,11476,62,240,1.0,Rural,Y
LN05126,Female,Yes,0,8157,10152,680,240,1.0,Rural,N
LN05127,Female,No,0,21330,8434,434,240,1.0,Rural,Y
LN05128,Male,No,1,12114,120,155,240,1.0,Rural,N
LN05129,Female,No,0,13512,732,246,240,1.0,Urban,Y
LN05130,Male,No,1,5492,8905,536,180,0.0,Urban,Y
LN05131,Female,No,3+,21466,3792,579,360,0.0,Urban,N
LN05132,Male,Yes,0,3456,12844,252,240,0.0,Semiurban,Y
LN05133,Female,Yes,1,10189,162,140,360,0.0,Rural,N
LN05134,Female,No,3+,23392,14251,428,240,0.0,Urban,N
LN05135,Male,No,0,18235,633,455,120,1.0,Semiurban,N
LN05136,Male,No,3+,7141,51,242,360,0.0,Semiurban,Y
LN05137,Male,Yes,3+,8510,12439,641,120,1.0,Semiurban,Y
LN05138,Male,Yes,3+,24995,869,558,120,0.0,Urban,Y
LN05139,Female,Yes,2,2624,725,357,240,0.0,Semiurban,N
LN05140,Female,No,0,2592,7928,631,120,0.0,Semiurban,N
LN05141,Male,No,1,4362,1238,436,240,0.0,Urban,Y
LN05142,Female,Yes,3+,17907,9635,662,180,0.0,Semiurban,Y
LN05143,Female,No,1,18343,12971,609,240,0.0,Rural,N
LN05144,Female,No,3+,16808,10362,438,360,1.0,Urban,N
LN05145,Female,No,1,10630,6192,405,240,1.0,Urban,N
LN05146,Male,Yes,2,12620,10252,482,240,1.0,Rural,Y
LN05147,Male,No,0,21406,8976,327,360,0.0,Rural,N
LN05148,Female,No,0,9205,2698,417,360,0.0,Urban,N
LN05149,Female,No,0,6979,12934,511,120,1.0,Rural,N
LN05150,Female,Yes,0,23619,13868,617,180,1.0,Semiurban,Y
LN05151,Female,No,2,21824,8376,320,180,0.0,Rural,Y
LN05152,Female,Yes,2,14372,12361,523,360,0.0,Urban,Y
LN05153,Female,No,2,22710,14185,551,360,0.0,Semiurban,Y
LN05154,Male,Yes,0,12226,3285,568,240,0.0,Semiurban,N
LN05155,Male,No,0,20670,5702,607,120,0.0,Rural,Y
LN05156,Male,Yes,2,21923,11060,115,120,1.0,Rural,Y
LN05157,Male,No,0,11685,13255,429,120,0.0,Rural,Y
LN05158,Female,No,1,2022,10450,173,240,0.0,Urban,Y
LN05159,Female,No,3+,23718,6483,168,180,0.0,Semiurban,Y
LN05160,Female,No,2,13330,6945,530,120,1.0,Semiurban,Y
LN05161,Female,No,3+,10488,987,168,360,1.0,Semiurban,Y
LN05162,Female,Yes,1,2480,1120,173,240,1.0,Semiurban,Y
LN05163,Male,Yes,2,5904,5608,391,360,0.0,Semiurban,Y
LN05164,Male,Yes,1,18148,436,631,240,0.0,Semiurban,N
LN05165,Female,Yes,2,7572,12683,535,360,1.0,Urban,Y
LN05166,Male,No,3+,21409,14185,330,360,0.0,Urban,N
LN05167,Male,No,3+,22845,4932,490,240,0.0,Semiurban,N
LN05168,Male,No,0,22528,13122,119,180,1.0,Urban,N
LN05169,Female,No,3+,23764,13856,328,120,0.0,Rural,Y
LN05170,Female,No,0,12105,5114,625,120,1.0,Semiurban,Y
LN05171,Female,No,1,7699,10198,521,120,0.0,Rural,Y
LN05172,Female,Yes,1,12647,7943,684,360,0.0,Semiurban,N
LN05173,Female,Yes,3+,12814,7805,215,120,1.0,Urban,Y
LN05174,Male,Yes,2,18184,2962,270,360,1.0,Rural,N
LN05175,Female,Yes,3+,16030,347,395,180,1.0,Urban,Y
LN05176,Female,Yes,2,2346,7139,512,360,1.0,Semiurban,Y
LN05177,Male,No,0,9257,7720,274,120,0.0,Semiurban,Y
LN05178,Male,No,1,3534,9055,421,240,0.0,Semiurban,N
LN05179,Male,Yes,2,7270,8961,188,180,1.0,Semiurban,Y
LN05180,Male,Yes,0,13484,9006,517,180,1.0,Urban,Y
LN05181,Female,Yes,0,16969,14032,607,240,1.0,Rural,N
LN05182,Male,Yes,2,19686,4512,511,360,1.0,Semiurban,Y
LN05183,Female,Yes,2,24729,1703,251,180,0.0,Semiurban,Y
LN05184,Female,Yes,0,17861,5887,253,360,0.0,Urban,N
LN05185,Male,Yes,0,14704,2224,356,360,0.0,Rural,N
LN05186,Male,Yes,0,20595,14627,56,180,1.0,Rural,Y
LN05187,Female,Yes,3+,14370,14660,618,180,1.0,Semiurban,N
LN05188,Female,No,2,17232,14380,310,360,1.0,Rural,Y
LN05189,Female,Yes,3+,21738,3403,240,240,1.0,Urban,Y
LN05190,Male,No,1,23107,2954,454,120,0.0,Rural,N
LN05191,Male,No,1,9120,7354,101,360,1.0,Semiurban,Y
LN05192,Male,No,1,21446,5494,364,240,1.0,Urban,Y
LN05193,Male,Yes,1,12076,10943,576,360,1.0,Rural,Y
LN05194,Female,Yes,1,11058,14308,519,360,0.0,Semiurban,N
LN05195,Female,No,0,4086,10761,365,180,1.0,Rural,N
LN05196,Female,No,2,21170,14422,173,120,1.0,Semiurban,Y
LN05197,Male,No,1,6256,2336,180,360,1.0,Rural,Y
LN05198,Male,Yes,2,4659,3652,289,180,0.0,Semiurban,N
LN05199,Female,Yes,0,9516,12675,232,360,0.0,Semiurban,Y
LN05200,Male,No,3+,24861,1636,422,120,1.0,Urban,N
LN05201,Male,No,0,7271,3310,595,240,0.0,Urban,N
LN05202,Male,Yes,1,6175,13661,143,360,0.0,Rural,Y
LN05203,Male,No,3+,15551,14807,695,360,0.0,Urban,N
LN05204,Male,No,2,23900,864,492,360,0.0,Rural,N
LN05205,Male,No,1,9007,189,691,180,0.0,Rural,N
LN05206,Female,Yes,3+,4009,4383,357,180,1.0,Rural,Y
LN05207,Female,No,2,18481,4832,136,120,1.0,Rural,N
LN05208,Male,No,0,4755,10369,432,180,0.0,Rural,Y
LN05209,Male,Yes,0,9803,14793,631,120,1.0,Rural,Y
LN05210,Male,No,2,24461,8457,120,240,1.0,Rural,N
LN05211,Female,No,2,13852,4980,148,120,1.0,Urban,Y
LN05212,Female,Yes,0,6695,9821,154,120,0.0,Urban,N
LN05213,Female,No,1,4258,3945,104,360,1.0,Rural,N
LN05214,Female,Yes,3+,7774,6164,117,120,0.0,Rural,Y
LN05215,Male,Yes,0,10294,6124,407,360,1.0,Semiurban,Y
LN05216,Female,Yes,2,5051,14262,567,180,1.0,Semiurban,Y
LN05217,Male,No,3+,14447,9288,144,240,1.0,Urban,N
LN05218,Male,Yes,3+,1967,10190,462,360,0.0,Rural,Y
LN05219,Male,No,2,14309,1266,556,240,0.0,Rural,N
LN05220,Male,No,1,15644,8616,92,360,0.0,Semiurban,N
LN05221,Female,Yes,3+,21326,14613,276,240,0.0,Semiurban,Y
LN05222,Male,Yes,0,4176,14391,304,360,1.0,Semiurban,N
LN05223,Male,No,2,15417,8651,398,180,1.0,Urban,Y
LN05224,Male,Yes,0,2310,7498,95,240,0.0,Semiurban,N
LN05225,Female,Yes,0,14679,11245,645,360,0.0,Rural,Y
LN05226,Male,No,2,5816,8193,616,180,0.0,Semiurban,Y
LN05227,Female,No,0,12601,243,487,120,1.0,Semiurban,N
LN05228,Female,No,2,10828,9903,672,120,1.0,Urban,Y
LN05229,Female,Yes,0,1706,6641,369,240,0.0,Rural,N
LN05230,Female,No,3+,3227,4578,185,360,0.0,Semiurban,Y
LN05231,Female,Yes,3+,15581,3264,497,240,0.0,Urban,Y
LN05232,Female,No,2,15979,11967,541,180,0.0,Semiurban,Y
LN05233,Male,No,0,10353,8008,136,360,1.0,Semiurban,Y
LN05234,Male,No,3+,8027,6663,659,120,1.0,Semiurban,N
LN05235,Male,No,0,7663,7413,392,240,0.0,Semiurban,Y
LN05236,Male,Yes,1,14184,14304,191,120,1.0,Semiurban,N
LN05237,Male,No,2,16011,13505,672,120,1.0,Rural,N
LN05238,Female,No,1,9353,3162,267,240,0.0,Rural,N
LN05239,Female,No,3+,9565,12907,173,360,1.0,Rural,N
LN05240,Male,No,3+,8949,13208,312,240,1.0,Semiurban,N
LN05241,Male,No,3+,7712,10687,156,180,0.0,Urban,N
LN05242,Male,No,2,7857,6039,619,120,0.0,Rural,N
LN05243,Female,No,2,15256,8465,63,120,1.0,Urban,Y
LN05244,Female,No,2,24958,7525,658,240,0.0,Semiurban,N
LN05245,Female,No,3+,19669,11609,103,120,1.0,Urban,Y
LN05246,Female,Yes,3+,23542,12700,547,120,1.0,Rural,N
LN05247,Female,Yes,1,18777,1993,651,120,0.0,Semiurban,Y
LN05248,Female,No,1,10774,12992,240,240,0.0,Semiurban,N
LN05249,Male,Yes,2,3019,12517,235,120,0.0,Rural,Y
LN05250,Male,Yes,2,5104,2437,493,120,1.0,Rural,Y
LN05251,Female,Yes,3+,2953,4980,188,240,0.0,Semiurban,Y
LN05252,Male,No,0,23434,9422,403,180,0.0,Urban,N
LN05253,Male,Yes,2,10557,2158,460,240,1.0,Semiurban,Y
LN05254,Female,No,3+,23547,316,565,180,1.0,Semiurban,Y
LN05255,Male,Yes,0,4505,11593,330,180,0.0,Rural,Y
LN05256,Male,Yes,2,9072,12175,160,180,1.0,Urban,N
LN05257,Male,No,0,17041,181,95,180,0.0,Urban,N
LN05258,Male,No,2,19978,3445,78,180,0.0,Rural,N
LN05259,Male,No,3+,20910,2451,331,240,1.0,Urban,Y
LN05260,Female,No,2,23752,13389,237,360,1.0,Rural,Y
LN05261,Female,No,0,22049,11046,616,120,0.0,Urban,Y
LN05262,Female,No,0,21638,3871,397,120,1.0,Semiurban,N
LN05263,Male,Yes,0,10278,12673,145,240,0.0,Urban,Y
LN05264,Female,No,3+,6715,5333,236,360,0.0,Semiurban,Y
LN05265,Female,No,3+,16107,1816,440,240,0.0,Semiurban,N
LN05266,Female,No,3+,19828,5973,207,120,1.0,Semiurban,Y
LN05267,Male,No,2,13482,14668,329,180,0.0,Rural,Y
LN05268,Male,Yes,2,2445,6203,109,240,0.0,Rural,Y
LN05269,Female,No,1,16030,1867,599,240,1.0,Urban,N
LN05270,Male,No,1,10445,5005,670,180,1.0,Rural,N
LN05271,Male,Yes,2,13031,3858,330,360,1.0,Urban,N
LN05272,Male,No,1,8198,14865,672,240,1.0,Urban,Y
LN05273,Female,No,3+,18662,11707,426,120,0.0,Urban,N
LN05274,Male,Yes,2,17170,9416,464,240,0.0,Rural,N
LN05275,Female,No,0,19933,8819,413,360,1.0,Semiurban,Y
LN05276,Male,Yes,1,20282,8003,91,120,1.0,Rural,N
LN05277,Female,Yes,3+,10767,2715,233,240,0.0,Rural,Y
LN05278,Female,No,0,3186,398,652,360,1.0,Semiurban,N
LN05279,Male,No,2,20335,10302,484,360,1.0,Rural,Y
LN05280,Female,Yes,3+,5562,3468,622,240,1.0,Rural,N
LN05281,Female,No,3+,24690,336,567,120,1.0,Urban,N
LN05282,Female,No,0,4342,5879,440,180,1.0,Semiurban,N
LN05283,Female,No,3+,12811,10920,475,180,1.0,Urban,N
LN05284,Female,Yes,2,23201,589,496,180,1.0,Urban,Y
LN05285,Male,No,3+,6523,8260,494,120,1.0,Semiurban,Y
LN05286,Male,Yes,2,4614,13982,664,120,0.0,Rural,Y
LN05287,Female,Yes,2,14434,13683,293,360,1.0,Rural,Y
LN05288,Female,No,3+,9424,3793,265,180,0.0,Semiurban,N
LN05289,Male,No,1,5749,4280,177,180,1.0,Rural,N
LN05290,Male,Yes,1,10443,10689,697,180,1.0,Urban,Y
LN05291,Female,Yes,1,21407,530,552,240,0.0,Urban,Y
LN05292,Female,No,0,6762,6979,658,360,1.0,Rural,Y
LN05293,Female,No,2,11415,1487,63,360,0.0,Semiurban,Y
